,max_protest_time,initial_people,memory_T,contact_frequency,max_threshold,proportion_of_spreaders,dose-unit,Society-Type,red_ones
11282,1,300,1,0.25,3,0.02,1,"""Open""",20
11320,1,300,1,0.25,3,0.02,1,"""Open""",15
11335,1,300,1,0.25,3,0.02,1,"""Open""",10
11480,1,300,1,0.25,3,0.02,1,"""Open""",21
11532,1,300,1,0.25,3,0.02,1,"""Open""",12
11540,1,300,1,0.25,3,0.02,1,"""Open""",18
11612,1,300,1,0.25,3,0.02,1,"""Open""",18
11849,1,300,1,0.25,3,0.02,1,"""Open""",13
12122,1,300,1,0.25,3,0.02,1,"""Open""",18
12127,1,300,1,0.25,3,0.02,1,"""Open""",13
12138,1,300,1,0.25,3,0.02,1,"""Open""",13
12265,1,300,1,0.25,3,0.02,1,"""Open""",13
12280,1,300,1,0.25,3,0.02,1,"""Open""",21
12352,1,300,1,0.25,3,0.02,1,"""Open""",12
12440,1,300,1,0.25,3,0.02,1,"""Open""",20
12762,1,300,1,0.25,3,0.02,1,"""Open""",9
12883,1,300,1,0.25,3,0.02,1,"""Open""",16
12938,1,300,1,0.25,3,0.02,1,"""Open""",15
12955,1,300,1,0.25,3,0.02,1,"""Open""",15
12980,1,300,1,0.25,3,0.02,1,"""Open""",17
13129,1,300,1,0.25,3,0.02,1,"""Open""",14
13179,1,300,1,0.25,3,0.02,1,"""Open""",18
13347,1,300,1,0.25,3,0.02,1,"""Open""",13
13504,1,300,1,0.25,3,0.02,1,"""Open""",13
13644,1,300,1,0.25,3,0.02,1,"""Open""",13
13688,1,300,1,0.25,3,0.02,1,"""Open""",15
13804,1,300,1,0.25,3,0.02,1,"""Open""",21
13835,1,300,1,0.25,3,0.02,1,"""Open""",14
13897,1,300,1,0.25,3,0.02,1,"""Open""",16
13913,1,300,1,0.25,3,0.02,1,"""Open""",9
14244,1,300,1,0.25,3,0.02,1,"""Open""",9
14466,1,300,1,0.25,3,0.02,1,"""Open""",15
14475,1,300,1,0.25,3,0.02,1,"""Open""",10
14522,1,300,1,0.25,3,0.02,1,"""Open""",14
14570,1,300,1,0.25,3,0.02,1,"""Open""",19
14671,1,300,1,0.25,3,0.02,1,"""Open""",10
14672,1,300,1,0.25,3,0.02,1,"""Open""",14
14677,1,300,1,0.25,3,0.02,1,"""Open""",8
14914,1,300,1,0.25,3,0.02,1,"""Open""",19
15232,1,300,1,0.25,3,0.02,1,"""Open""",17
15277,1,300,1,0.25,3,0.02,1,"""Open""",13
15328,1,300,1,0.25,3,0.02,1,"""Open""",11
15378,1,300,1,0.25,3,0.02,1,"""Open""",19
15459,1,300,1,0.25,3,0.02,1,"""Open""",12
15517,1,300,1,0.5,3,0.02,1,"""Closed""",1
15564,1,300,1,0.5,3,0.02,1,"""Closed""",3
15641,1,300,1,0.5,3,0.02,1,"""Closed""",3
15914,1,300,1,0.5,3,0.02,1,"""Closed""",1
16022,1,300,1,0.5,3,0.02,1,"""Closed""",3
16134,1,300,1,0.5,3,0.02,1,"""Closed""",1
16229,1,300,1,0.5,3,0.02,1,"""Closed""",3
16336,1,300,1,0.5,3,0.02,1,"""Closed""",4
16369,1,300,1,0.5,3,0.02,1,"""Closed""",0
16381,1,300,1,0.5,3,0.02,1,"""Closed""",2
16551,1,300,1,0.5,3,0.02,1,"""Closed""",1
16703,1,300,1,0.5,3,0.02,1,"""Closed""",3
16773,1,300,1,0.5,3,0.02,1,"""Closed""",0
16897,1,300,1,0.5,3,0.02,1,"""Closed""",6
16988,1,300,1,0.5,3,0.02,1,"""Closed""",3
17153,1,300,1,0.5,3,0.02,1,"""Closed""",4
17159,1,300,1,0.5,3,0.02,1,"""Closed""",1
17396,1,300,1,0.5,3,0.02,1,"""Closed""",0
17422,1,300,1,0.5,3,0.02,1,"""Closed""",1
17446,1,300,1,0.5,3,0.02,1,"""Closed""",1
17514,1,300,1,0.5,3,0.02,1,"""Closed""",3
17664,1,300,1,0.5,3,0.02,1,"""Closed""",2
17767,1,300,1,0.5,3,0.02,1,"""Closed""",1
18005,1,300,1,0.5,3,0.02,1,"""Closed""",3
18087,1,300,1,0.5,3,0.02,1,"""Closed""",6
18121,1,300,1,0.5,3,0.02,1,"""Closed""",5
18178,1,300,1,0.5,3,0.02,1,"""Closed""",0
18259,1,300,1,0.5,3,0.02,1,"""Closed""",1
18268,1,300,1,0.5,3,0.02,1,"""Closed""",1
18607,1,300,1,0.5,3,0.02,1,"""Closed""",2
18737,1,300,1,0.5,3,0.02,1,"""Closed""",1
18789,1,300,1,0.5,3,0.02,1,"""Closed""",0
18931,1,300,1,0.5,3,0.02,1,"""Closed""",4
18960,1,300,1,0.5,3,0.02,1,"""Closed""",0
18980,1,300,1,0.5,3,0.02,1,"""Closed""",5
18997,1,300,1,0.5,3,0.02,1,"""Closed""",1
19022,1,300,1,0.5,3,0.02,1,"""Closed""",2
19377,1,300,1,0.5,3,0.02,1,"""Closed""",4
19482,1,300,1,0.5,3,0.02,1,"""Closed""",1
19494,1,300,1,0.5,3,0.02,1,"""Closed""",2
19709,1,300,1,0.5,3,0.02,1,"""Closed""",4
19755,1,300,1,0.5,3,0.02,1,"""Closed""",0
19796,1,300,1,0.5,3,0.02,1,"""Closed""",1
19856,1,300,1,0.5,3,0.02,1,"""Closed""",5
20005,1,300,1,0.5,3,0.02,1,"""Closed""",1
20107,1,300,1,0.5,3,0.02,1,"""Closed""",2
20189,1,300,1,0.5,3,0.02,1,"""Closed""",1
20336,1,300,1,0.5,3,0.02,1,"""Closed""",3
20463,1,300,1,0.5,3,0.02,1,"""Closed""",2
20590,1,300,1,0.5,3,0.02,1,"""Normal""",6
20671,1,300,1,0.5,3,0.02,1,"""Closed""",2
20674,1,300,1,0.5,3,0.02,1,"""Normal""",10
20810,1,300,1,0.5,3,0.02,1,"""Normal""",3
20860,1,300,1,0.5,3,0.02,1,"""Normal""",7
21023,1,300,1,0.5,3,0.02,1,"""Normal""",11
21055,1,300,1,0.5,3,0.02,1,"""Normal""",10
21304,1,300,1,0.5,3,0.02,1,"""Normal""",13
21410,1,300,1,0.5,3,0.02,1,"""Normal""",10
21438,1,300,1,0.5,3,0.02,1,"""Normal""",4
21542,1,300,1,0.5,3,0.02,1,"""Normal""",9
21651,1,300,1,0.5,3,0.02,1,"""Normal""",8
21679,1,300,1,0.5,3,0.02,1,"""Normal""",15
21770,1,300,1,0.5,3,0.02,1,"""Normal""",11
21777,1,300,1,0.5,3,0.02,1,"""Normal""",10
22259,1,300,1,0.5,3,0.02,1,"""Normal""",4
22269,1,300,1,0.5,3,0.02,1,"""Normal""",7
22300,1,300,1,0.5,3,0.02,1,"""Normal""",10
22309,1,300,1,0.5,3,0.02,1,"""Normal""",6
22480,1,300,1,0.5,3,0.02,1,"""Normal""",22
22549,1,300,1,0.5,3,0.02,1,"""Normal""",6
22565,1,300,1,0.5,3,0.02,1,"""Normal""",15
22566,1,300,1,0.5,3,0.02,1,"""Normal""",15
23076,1,300,1,0.5,3,0.02,1,"""Normal""",17
23089,1,300,1,0.5,3,0.02,1,"""Normal""",14
23096,1,300,1,0.5,3,0.02,1,"""Normal""",7
23099,1,300,1,0.5,3,0.02,1,"""Normal""",11
23224,1,300,1,0.5,3,0.02,1,"""Normal""",6
23321,1,300,1,0.5,3,0.02,1,"""Normal""",9
23345,1,300,1,0.5,3,0.02,1,"""Normal""",16
23466,1,300,1,0.5,3,0.02,1,"""Normal""",13
23842,1,300,1,0.5,3,0.02,1,"""Normal""",8
23856,1,300,1,0.5,3,0.02,1,"""Normal""",13
23860,1,300,1,0.5,3,0.02,1,"""Normal""",6
23993,1,300,1,0.5,3,0.02,1,"""Normal""",18
24061,1,300,1,0.5,3,0.02,1,"""Normal""",7
24081,1,300,1,0.5,3,0.02,1,"""Normal""",9
24132,1,300,1,0.5,3,0.02,1,"""Normal""",7
24386,1,300,1,0.5,3,0.02,1,"""Normal""",8
24567,1,300,1,0.5,3,0.02,1,"""Normal""",11
24674,1,300,1,0.5,3,0.02,1,"""Normal""",11
24703,1,300,1,0.5,3,0.02,1,"""Normal""",14
24745,1,300,1,0.5,3,0.02,1,"""Normal""",10
24764,1,300,1,0.5,3,0.02,1,"""Normal""",6
24861,1,300,1,0.5,3,0.02,1,"""Normal""",9
24958,1,300,1,0.5,3,0.02,1,"""Normal""",5
25335,1,300,1,0.5,3,0.02,1,"""Open""",34
25464,1,300,1,0.5,3,0.02,1,"""Normal""",7
25488,1,300,1,0.5,3,0.02,1,"""Normal""",15
25531,1,300,1,0.5,3,0.02,1,"""Normal""",14
25556,1,300,1,0.5,3,0.02,1,"""Normal""",15
25561,1,300,1,0.5,3,0.02,1,"""Normal""",18
25564,1,300,1,0.5,3,0.02,1,"""Open""",28
25755,1,300,1,0.5,3,0.02,1,"""Open""",48
25999,1,300,1,0.5,3,0.02,1,"""Open""",43
26080,1,300,1,0.5,3,0.02,1,"""Open""",47
26200,1,300,1,0.5,3,0.02,1,"""Open""",60
26229,1,300,1,0.5,3,0.02,1,"""Open""",39
26463,1,300,1,0.5,3,0.02,1,"""Open""",26
26508,1,300,1,0.5,3,0.02,1,"""Open""",40
26559,1,300,1,0.5,3,0.02,1,"""Open""",29
26759,1,300,1,0.5,3,0.02,1,"""Open""",30
26789,1,300,1,0.5,3,0.02,1,"""Open""",38
26920,1,300,1,0.5,3,0.02,1,"""Open""",17
27015,1,300,1,0.5,3,0.02,1,"""Open""",46
27142,1,300,1,0.5,3,0.02,1,"""Open""",42
27265,1,300,1,0.5,3,0.02,1,"""Open""",33
27299,1,300,1,0.5,3,0.02,1,"""Open""",41
27331,1,300,1,0.5,3,0.02,1,"""Open""",40
27497,1,300,1,0.5,3,0.02,1,"""Open""",31
27562,1,300,1,0.5,3,0.02,1,"""Open""",28
27665,1,300,1,0.5,3,0.02,1,"""Open""",41
27889,1,300,1,0.5,3,0.02,1,"""Open""",37
28014,1,300,1,0.5,3,0.02,1,"""Open""",34
28033,1,300,1,0.5,3,0.02,1,"""Open""",30
28098,1,300,1,0.5,3,0.02,1,"""Open""",36
28243,1,300,1,0.5,3,0.02,1,"""Open""",36
28248,1,300,1,0.5,3,0.02,1,"""Open""",46
28338,1,300,1,0.5,3,0.02,1,"""Open""",41
28480,1,300,1,0.5,3,0.02,1,"""Open""",26
28684,1,300,1,0.5,3,0.02,1,"""Open""",51
28818,1,300,1,0.5,3,0.02,1,"""Open""",43
28872,1,300,1,0.5,3,0.02,1,"""Open""",33
28920,1,300,1,0.5,3,0.02,1,"""Open""",35
28997,1,300,1,0.5,3,0.02,1,"""Open""",34
29156,1,300,1,0.5,3,0.02,1,"""Open""",33
29183,1,300,1,0.5,3,0.02,1,"""Open""",48
29308,1,300,1,0.5,3,0.02,1,"""Open""",46
29395,1,300,1,0.5,3,0.02,1,"""Open""",41
29618,1,300,1,0.5,3,0.02,1,"""Open""",29
29656,1,300,1,0.5,3,0.02,1,"""Open""",33
29735,1,300,1,0.5,3,0.02,1,"""Open""",39
29775,1,300,1,0.5,3,0.02,1,"""Open""",28
29930,1,300,1,0.5,3,0.02,1,"""Open""",46
30081,1,300,1,0.5,3,0.02,1,"""Open""",25
30119,1,300,1,0.5,3,0.02,1,"""Open""",20
30340,1,300,1,0.5,3,0.02,1,"""Open""",46
30497,1,300,1,0.5,3,0.02,1,"""Open""",33
30499,1,300,1,0.5,3,0.02,1,"""Open""",38
30502,1,300,1,0.5,3,0.02,1,"""Open""",23
30585,1,300,1,0.75,3,0.02,1,"""Closed""",7
30600,1,300,1,0.5,3,0.02,1,"""Open""",33
30775,1,300,1,0.75,3,0.02,1,"""Closed""",2
30961,1,300,1,0.75,3,0.02,1,"""Closed""",5
31224,1,300,1,0.75,3,0.02,1,"""Closed""",9
31261,1,300,1,0.75,3,0.02,1,"""Closed""",2
31308,1,300,1,0.75,3,0.02,1,"""Closed""",4
31323,1,300,1,0.75,3,0.02,1,"""Closed""",6
31334,1,300,1,0.75,3,0.02,1,"""Closed""",8
31482,1,300,1,0.75,3,0.02,1,"""Closed""",2
31492,1,300,1,0.75,3,0.02,1,"""Closed""",2
31887,1,300,1,0.75,3,0.02,1,"""Closed""",6
31895,1,300,1,0.75,3,0.02,1,"""Closed""",5
32062,1,300,1,0.75,3,0.02,1,"""Closed""",3
32146,1,300,1,0.75,3,0.02,1,"""Closed""",6
32147,1,300,1,0.75,3,0.02,1,"""Closed""",1
32163,1,300,1,0.75,3,0.02,1,"""Closed""",1
32247,1,300,1,0.75,3,0.02,1,"""Closed""",5
32263,1,300,1,0.75,3,0.02,1,"""Closed""",5
32830,1,300,1,0.75,3,0.02,1,"""Closed""",6
32854,1,300,1,0.75,3,0.02,1,"""Closed""",2
32881,1,300,1,0.75,3,0.02,1,"""Closed""",1
32886,1,300,1,0.75,3,0.02,1,"""Closed""",6
32892,1,300,1,0.75,3,0.02,1,"""Closed""",2
32982,1,300,1,0.75,3,0.02,1,"""Closed""",2
32988,1,300,1,0.75,3,0.02,1,"""Closed""",1
33019,1,300,1,0.75,3,0.02,1,"""Closed""",4
33439,1,300,1,0.75,3,0.02,1,"""Closed""",2
33462,1,300,1,0.75,3,0.02,1,"""Closed""",2
33600,1,300,1,0.75,3,0.02,1,"""Closed""",2
33744,1,300,1,0.75,3,0.02,1,"""Closed""",4
33747,1,300,1,0.75,3,0.02,1,"""Closed""",4
33750,1,300,1,0.75,3,0.02,1,"""Closed""",2
33919,1,300,1,0.75,3,0.02,1,"""Closed""",2
34062,1,300,1,0.75,3,0.02,1,"""Closed""",3
34108,1,300,1,0.75,3,0.02,1,"""Closed""",4
34210,1,300,1,0.75,3,0.02,1,"""Closed""",5
34519,1,300,1,0.75,3,0.02,1,"""Closed""",1
34562,1,300,1,0.75,3,0.02,1,"""Closed""",2
34601,1,300,1,0.75,3,0.02,1,"""Closed""",5
34607,1,300,1,0.75,3,0.02,1,"""Closed""",4
34854,1,300,1,0.75,3,0.02,1,"""Closed""",1
34883,1,300,1,0.75,3,0.02,1,"""Closed""",2
35002,1,300,1,0.75,3,0.02,1,"""Closed""",5
35030,1,300,1,0.75,3,0.02,1,"""Closed""",0
35088,1,300,1,0.75,3,0.02,1,"""Closed""",0
35428,1,300,1,0.75,3,0.02,1,"""Closed""",4
35462,1,300,1,0.75,3,0.02,1,"""Closed""",4
35523,1,300,1,0.75,3,0.02,1,"""Closed""",6
35576,1,300,1,0.75,3,0.02,1,"""Closed""",2
35688,1,300,1,0.75,3,0.02,1,"""Normal""",14
35741,1,300,1,0.75,3,0.02,1,"""Closed""",3
35795,1,300,1,0.75,3,0.02,1,"""Normal""",22
35852,1,300,1,0.75,3,0.02,1,"""Normal""",14
36092,1,300,1,0.75,3,0.02,1,"""Normal""",8
36279,1,300,1,0.75,3,0.02,1,"""Normal""",20
36298,1,300,1,0.75,3,0.02,1,"""Normal""",19
36302,1,300,1,0.75,3,0.02,1,"""Normal""",26
36508,1,300,1,0.75,3,0.02,1,"""Normal""",19
36595,1,300,1,0.75,3,0.02,1,"""Normal""",20
36689,1,300,1,0.75,3,0.02,1,"""Normal""",23
36726,1,300,1,0.75,3,0.02,1,"""Normal""",16
36840,1,300,1,0.75,3,0.02,1,"""Normal""",27
37092,1,300,1,0.75,3,0.02,1,"""Normal""",26
37217,1,300,1,0.75,3,0.02,1,"""Normal""",19
37235,1,300,1,0.75,3,0.02,1,"""Normal""",20
37320,1,300,1,0.75,3,0.02,1,"""Normal""",36
37328,1,300,1,0.75,3,0.02,1,"""Normal""",25
37487,1,300,1,0.75,3,0.02,1,"""Normal""",23
37690,1,300,1,0.75,3,0.02,1,"""Normal""",21
37778,1,300,1,0.75,3,0.02,1,"""Normal""",18
37820,1,300,1,0.75,3,0.02,1,"""Normal""",20
37883,1,300,1,0.75,3,0.02,1,"""Normal""",9
38010,1,300,1,0.75,3,0.02,1,"""Normal""",30
38088,1,300,1,0.75,3,0.02,1,"""Normal""",6
38119,1,300,1,0.75,3,0.02,1,"""Normal""",23
38229,1,300,1,0.75,3,0.02,1,"""Normal""",18
38434,1,300,1,0.75,3,0.02,1,"""Normal""",14
38485,1,300,1,0.75,3,0.02,1,"""Normal""",13
38677,1,300,1,0.75,3,0.02,1,"""Normal""",15
38862,1,300,1,0.75,3,0.02,1,"""Normal""",14
38894,1,300,1,0.75,3,0.02,1,"""Normal""",8
38982,1,300,1,0.75,3,0.02,1,"""Normal""",15
38991,1,300,1,0.75,3,0.02,1,"""Normal""",22
39048,1,300,1,0.75,3,0.02,1,"""Normal""",19
39088,1,300,1,0.75,3,0.02,1,"""Normal""",18
39223,1,300,1,0.75,3,0.02,1,"""Normal""",23
39348,1,300,1,0.75,3,0.02,1,"""Normal""",13
39375,1,300,1,0.75,3,0.02,1,"""Normal""",24
39846,1,300,1,0.75,3,0.02,1,"""Normal""",23
39895,1,300,1,0.75,3,0.02,1,"""Normal""",36
39899,1,300,1,0.75,3,0.02,1,"""Normal""",24
39967,1,300,1,0.75,3,0.02,1,"""Normal""",37
39988,1,300,1,0.75,3,0.02,1,"""Normal""",27
40141,1,300,1,0.75,3,0.02,1,"""Normal""",18
40213,1,300,1,0.75,3,0.02,1,"""Normal""",25
40337,1,300,1,0.75,3,0.02,1,"""Normal""",22
40554,1,300,1,0.75,3,0.02,1,"""Normal""",36
40606,1,300,1,0.75,3,0.02,1,"""Normal""",4
40712,1,300,1,0.75,3,0.02,1,"""Normal""",18
40727,1,300,1,0.75,3,0.02,1,"""Normal""",21
40789,1,300,1,0.75,3,0.02,1,"""Open""",84
40836,1,300,1,0.75,3,0.02,1,"""Open""",77
40975,1,300,1,0.75,3,0.02,1,"""Open""",78
41150,1,300,1,0.75,3,0.02,1,"""Open""",90
41409,1,300,1,0.75,3,0.02,1,"""Open""",82
41446,1,300,1,0.75,3,0.02,1,"""Open""",80
41527,1,300,1,0.75,3,0.02,1,"""Open""",73
41541,1,300,1,0.75,3,0.02,1,"""Open""",67
41608,1,300,1,0.75,3,0.02,1,"""Open""",78
41683,1,300,1,0.75,3,0.02,1,"""Open""",71
41750,1,300,1,0.75,3,0.02,1,"""Open""",82
41887,1,300,1,0.75,3,0.02,1,"""Open""",92
42096,1,300,1,0.75,3,0.02,1,"""Open""",78
42267,1,300,1,0.75,3,0.02,1,"""Open""",65
42362,1,300,1,0.75,3,0.02,1,"""Open""",81
42450,1,300,1,0.75,3,0.02,1,"""Open""",78
42452,1,300,1,0.75,3,0.02,1,"""Open""",68
42492,1,300,1,0.75,3,0.02,1,"""Open""",84
42529,1,300,1,0.75,3,0.02,1,"""Open""",92
42714,1,300,1,0.75,3,0.02,1,"""Open""",72
43002,1,300,1,0.75,3,0.02,1,"""Open""",64
43022,1,300,1,0.75,3,0.02,1,"""Open""",77
43030,1,300,1,0.75,3,0.02,1,"""Open""",81
43108,1,300,1,0.75,3,0.02,1,"""Open""",82
43182,1,300,1,0.75,3,0.02,1,"""Open""",75
43268,1,300,1,0.75,3,0.02,1,"""Open""",64
43511,1,300,1,0.75,3,0.02,1,"""Open""",89
43521,1,300,1,0.75,3,0.02,1,"""Open""",80
43687,1,300,1,0.75,3,0.02,1,"""Open""",86
43792,1,300,1,0.75,3,0.02,1,"""Open""",86
43934,1,300,1,0.75,3,0.02,1,"""Open""",67
43964,1,300,1,0.75,3,0.02,1,"""Open""",75
44016,1,300,1,0.75,3,0.02,1,"""Open""",55
44202,1,300,1,0.75,3,0.02,1,"""Open""",86
44269,1,300,1,0.75,3,0.02,1,"""Open""",62
44312,1,300,1,0.75,3,0.02,1,"""Open""",77
44483,1,300,1,0.75,3,0.02,1,"""Open""",70
44538,1,300,1,0.75,3,0.02,1,"""Open""",74
44756,1,300,1,0.75,3,0.02,1,"""Open""",91
44822,1,300,1,0.75,3,0.02,1,"""Open""",77
44828,1,300,1,0.75,3,0.02,1,"""Open""",78
44963,1,300,1,0.75,3,0.02,1,"""Open""",92
45030,1,300,1,0.75,3,0.02,1,"""Open""",83
45038,1,300,1,0.75,3,0.02,1,"""Open""",84
45289,1,300,1,0.75,3,0.02,1,"""Open""",79
45441,1,300,1,0.75,3,0.02,1,"""Open""",89
45520,1,300,2,0.25,3,0.02,1,"""Closed""",2
45593,1,300,1,0.75,3,0.02,1,"""Open""",83
45600,1,300,2,0.25,3,0.02,1,"""Closed""",9
45660,1,300,1,0.75,3,0.02,1,"""Open""",88
46003,1,300,2,0.25,3,0.02,1,"""Closed""",6
46012,1,300,1,0.75,3,0.02,1,"""Open""",76
46067,1,300,1,0.75,3,0.02,1,"""Open""",83
46126,1,300,2,0.25,3,0.02,1,"""Closed""",9
46154,1,300,2,0.25,3,0.02,1,"""Closed""",6
46407,1,300,2,0.25,3,0.02,1,"""Closed""",3
46486,1,300,2,0.25,3,0.02,1,"""Closed""",3
46674,1,300,2,0.25,3,0.02,1,"""Closed""",5
46789,1,300,2,0.25,3,0.02,1,"""Closed""",5
46804,1,300,2,0.25,3,0.02,1,"""Closed""",9
46936,1,300,2,0.25,3,0.02,1,"""Closed""",4
46952,1,300,2,0.25,3,0.02,1,"""Closed""",2
46986,1,300,2,0.25,3,0.02,1,"""Closed""",3
47106,1,300,2,0.25,3,0.02,1,"""Closed""",5
47311,1,300,2,0.25,3,0.02,1,"""Closed""",2
47479,1,300,2,0.25,3,0.02,1,"""Closed""",7
47573,1,300,2,0.25,3,0.02,1,"""Closed""",5
47588,1,300,2,0.25,3,0.02,1,"""Closed""",2
47736,1,300,2,0.25,3,0.02,1,"""Closed""",9
47754,1,300,2,0.25,3,0.02,1,"""Closed""",4
47855,1,300,2,0.25,3,0.02,1,"""Closed""",9
48028,1,300,2,0.25,3,0.02,1,"""Closed""",6
48075,1,300,2,0.25,3,0.02,1,"""Closed""",2
48239,1,300,2,0.25,3,0.02,1,"""Closed""",11
48323,1,300,2,0.25,3,0.02,1,"""Closed""",8
48385,1,300,2,0.25,3,0.02,1,"""Closed""",5
48535,1,300,2,0.25,3,0.02,1,"""Closed""",7
48623,1,300,2,0.25,3,0.02,1,"""Closed""",4
48675,1,300,2,0.25,3,0.02,1,"""Closed""",9
48847,1,300,2,0.25,3,0.02,1,"""Closed""",5
48951,1,300,2,0.25,3,0.02,1,"""Closed""",7
49032,1,300,2,0.25,3,0.02,1,"""Closed""",6
49165,1,300,2,0.25,3,0.02,1,"""Closed""",6
49196,1,300,2,0.25,3,0.02,1,"""Closed""",7
49342,1,300,2,0.25,3,0.02,1,"""Closed""",5
49439,1,300,2,0.25,3,0.02,1,"""Closed""",8
49441,1,300,2,0.25,3,0.02,1,"""Closed""",11
49590,1,300,2,0.25,3,0.02,1,"""Closed""",7
49819,1,300,2,0.25,3,0.02,1,"""Closed""",7
49879,1,300,2,0.25,3,0.02,1,"""Closed""",5
49970,1,300,2,0.25,3,0.02,1,"""Closed""",8
50002,1,300,2,0.25,3,0.02,1,"""Closed""",5
50121,1,300,2,0.25,3,0.02,1,"""Closed""",4
50228,1,300,2,0.25,3,0.02,1,"""Closed""",5
50272,1,300,2,0.25,3,0.02,1,"""Closed""",5
50521,1,300,2,0.25,3,0.02,1,"""Closed""",5
50677,1,300,2,0.25,3,0.02,1,"""Closed""",4
50696,1,300,2,0.25,3,0.02,1,"""Closed""",7
50757,1,300,2,0.25,3,0.02,1,"""Closed""",2
50932,1,300,2,0.25,3,0.02,1,"""Closed""",12
50953,1,300,2,0.25,3,0.02,1,"""Normal""",14
50962,1,300,2,0.25,3,0.02,1,"""Normal""",14
51027,1,300,2,0.25,3,0.02,1,"""Normal""",11
51229,1,300,2,0.25,3,0.02,1,"""Normal""",11
51368,1,300,2,0.25,3,0.02,1,"""Normal""",7
51504,1,300,2,0.25,3,0.02,1,"""Normal""",17
51551,1,300,2,0.25,3,0.02,1,"""Normal""",18
51623,1,300,2,0.25,3,0.02,1,"""Normal""",11
51675,1,300,2,0.25,3,0.02,1,"""Normal""",19
51792,1,300,2,0.25,3,0.02,1,"""Normal""",15
51990,1,300,2,0.25,3,0.02,1,"""Normal""",11
52054,1,300,2,0.25,3,0.02,1,"""Normal""",15
52194,1,300,2,0.25,3,0.02,1,"""Normal""",6
52318,1,300,2,0.25,3,0.02,1,"""Normal""",13
52368,1,300,2,0.25,3,0.02,1,"""Normal""",15
52417,1,300,2,0.25,3,0.02,1,"""Normal""",13
52477,1,300,2,0.25,3,0.02,1,"""Normal""",14
52694,1,300,2,0.25,3,0.02,1,"""Normal""",14
52743,1,300,2,0.25,3,0.02,1,"""Normal""",11
52815,1,300,2,0.25,3,0.02,1,"""Normal""",11
53008,1,300,2,0.25,3,0.02,1,"""Normal""",10
53102,1,300,2,0.25,3,0.02,1,"""Normal""",10
53170,1,300,2,0.25,3,0.02,1,"""Normal""",16
53280,1,300,2,0.25,3,0.02,1,"""Normal""",13
53351,1,300,2,0.25,3,0.02,1,"""Normal""",7
53499,1,300,2,0.25,3,0.02,1,"""Normal""",14
53511,1,300,2,0.25,3,0.02,1,"""Normal""",16
53585,1,300,2,0.25,3,0.02,1,"""Normal""",9
53798,1,300,2,0.25,3,0.02,1,"""Normal""",16
53917,1,300,2,0.25,3,0.02,1,"""Normal""",17
53978,1,300,2,0.25,3,0.02,1,"""Normal""",13
54150,1,300,2,0.25,3,0.02,1,"""Normal""",14
54264,1,300,2,0.25,3,0.02,1,"""Normal""",11
54281,1,300,2,0.25,3,0.02,1,"""Normal""",17
54283,1,300,2,0.25,3,0.02,1,"""Normal""",16
54371,1,300,2,0.25,3,0.02,1,"""Normal""",15
54556,1,300,2,0.25,3,0.02,1,"""Normal""",11
54681,1,300,2,0.25,3,0.02,1,"""Normal""",15
54764,1,300,2,0.25,3,0.02,1,"""Normal""",21
54951,1,300,2,0.25,3,0.02,1,"""Normal""",6
54988,1,300,2,0.25,3,0.02,1,"""Normal""",8
55008,1,300,2,0.25,3,0.02,1,"""Normal""",15
55084,1,300,2,0.25,3,0.02,1,"""Normal""",13
55321,1,300,2,0.25,3,0.02,1,"""Normal""",10
55366,1,300,2,0.25,3,0.02,1,"""Normal""",8
55563,1,300,2,0.25,3,0.02,1,"""Normal""",20
55682,1,300,2,0.25,3,0.02,1,"""Normal""",12
55704,1,300,2,0.25,3,0.02,1,"""Normal""",17
55734,1,300,2,0.25,3,0.02,1,"""Normal""",25
55778,1,300,2,0.25,3,0.02,1,"""Normal""",10
55832,1,300,2,0.25,3,0.02,1,"""Open""",30
